Date,Asset,Price
2020-02-20,MSFT,175.58160400390625
2020-02-21,MSFT,170.0310516357422
2020-02-24,MSFT,162.70004272460938
2020-02-25,MSFT,160.01519775390625
2020-02-26,MSFT,162.01455688476562
2020-02-27,MSFT,150.5991668701172
2020-02-28,MSFT,154.2456512451172
2020-03-02,MSFT,164.50901794433594
2020-03-03,MSFT,156.6258087158203
2020-03-04,MSFT,162.3763427734375
2020-03-05,MSFT,158.3014373779297
2020-03-06,MSFT,153.8267364501953
2020-03-09,MSFT,143.4014892578125
2020-03-10,MSFT,153.20787048339844
2020-03-11,MSFT,146.26724243164062
2020-03-12,MSFT,132.39549255371094
2020-03-13,MSFT,151.2180633544922
2020-03-16,MSFT,128.92996215820312
2020-03-17,MSFT,139.5455780029297
2020-03-18,MSFT,133.67129516601562
2020-03-19,MSFT,135.87062072753906
2020-03-20,MSFT,130.76747131347656
2020-03-23,MSFT,129.46311950683594
2020-03-24,MSFT,141.230712890625
2020-03-25,MSFT,139.87879943847656
2020-03-26,MSFT,148.62835693359375
2020-03-27,MSFT,142.5255889892578
2020-03-30,MSFT,152.55091857910156
2020-03-31,MSFT,150.1517333984375
2020-04-01,MSFT,144.8201141357422
2020-04-02,MSFT,147.8191375732422
2020-04-03,MSFT,146.45767211914062
2020-04-06,MSFT,157.34939575195312
2020-04-07,MSFT,155.65469360351562
2020-04-08,MSFT,157.21609497070312
2020-04-09,MSFT,157.2256622314453
2020-04-13,MSFT,157.57786560058594
2020-04-14,MSFT,165.37539672851562
2020-04-15,MSFT,163.6426544189453
2020-04-16,MSFT,168.55526733398438
2020-04-17,MSFT,170.04054260253906
2020-04-20,MSFT,166.67018127441406
2020-04-21,MSFT,159.77719116210938
2020-04-22,MSFT,165.2039794921875
2020-04-23,MSFT,163.2046661376953
2020-04-24,MSFT,166.1846466064453
2020-04-27,MSFT,165.7086181640625
2020-04-28,MSFT,161.6717987060547
2020-04-29,MSFT,168.92660522460938
2020-04-30,MSFT,170.62132263183594
2020-05-01,MSFT,166.20370483398438
2020-05-04,MSFT,170.26902770996094
2020-05-05,MSFT,172.09701538085938
2020-05-06,MSFT,173.79173278808594
2020-05-07,MSFT,174.80091857910156
2020-05-08,MSFT,175.82916259765625
2020-05-11,MSFT,177.79046630859375
2020-05-12,MSFT,173.76315307617188
2020-05-13,MSFT,171.13543701171875
2020-05-14,MSFT,171.87802124023438
2020-05-15,MSFT,174.38198852539062
2020-05-18,MSFT,176.0481719970703
2020-05-19,MSFT,174.82949829101562
2020-05-20,MSFT,177.25450134277344
2020-05-21,MSFT,175.1254425048828
2020-05-22,MSFT,175.2018280029297
2020-05-26,MSFT,173.34967041015625
2020-05-27,MSFT,173.5787811279297
2020-05-28,MSFT,173.18734741210938
2020-05-29,MSFT,174.95362854003906
2020-06-01,MSFT,174.55259704589844
2020-06-02,MSFT,176.53848266601562
2020-06-03,MSFT,176.9680938720703
2020-06-04,MSFT,174.63851928710938
2020-06-05,MSFT,178.72476196289062
2020-06-08,MSFT,179.8322296142578
2020-06-09,MSFT,181.20709228515625
2020-06-10,MSFT,187.92831420898438
2020-06-11,MSFT,177.83689880371094
2020-06-12,MSFT,179.2403106689453
2020-06-15,MSFT,180.38597106933594
2020-06-16,MSFT,184.80638122558594
2020-06-17,MSFT,185.44606018066406
2020-06-18,MSFT,187.43190002441406
2020-06-19,MSFT,186.31484985351562
2020-06-22,MSFT,191.4894256591797
2020-06-23,MSFT,192.76882934570312
2020-06-24,MSFT,188.883056640625
2020-06-25,MSFT,191.2698974609375
2020-06-26,MSFT,187.44142150878906
2020-06-29,MSFT,189.4558868408203
2020-06-30,MSFT,194.29635620117188
2020-07-01,MSFT,195.43246459960938
2020-07-02,MSFT,196.92185974121094
2020-07-06,MSFT,201.16082763671875
2020-07-07,MSFT,198.82174682617188
2020-07-08,MSFT,203.19439697265625
2020-07-09,MSFT,204.61692810058594
2020-07-10,MSFT,203.99636840820312
2020-07-13,MSFT,197.69515991210938
2020-07-14,MSFT,198.91720581054688
2020-07-15,MSFT,198.62127685546875
2020-07-16,MSFT,194.68777465820312
2020-07-17,MSFT,193.69488525390625
2020-07-20,MSFT,202.02011108398438
2020-07-21,MSFT,199.29913330078125
2020-07-22,MSFT,202.16326904296875
2020-07-23,MSFT,193.37025451660156
2020-07-24,MSFT,192.1864013671875
2020-07-27,MSFT,194.62098693847656
2020-07-28,MSFT,192.8738555908203
2020-07-29,MSFT,194.8214569091797
2020-07-30,MSFT,194.66868591308594
2020-07-31,MSFT,195.7284393310547
2020-08-03,MSFT,206.73643493652344
2020-08-04,MSFT,203.63356018066406
2020-08-05,MSFT,203.29942321777344
2020-08-06,MSFT,206.55503845214844
2020-08-07,MSFT,202.86024475097656
2020-08-10,MSFT,198.82174682617188
2020-08-11,MSFT,194.1722412109375
2020-08-12,MSFT,199.71917724609375
2020-08-13,MSFT,199.25140380859375
2020-08-14,MSFT,199.44232177734375
2020-08-17,MSFT,200.7598419189453
2020-08-18,MSFT,201.9150848388672
2020-08-19,MSFT,200.69004821777344
2020-08-20,MSFT,205.3603973388672
2020-08-21,MSFT,203.86741638183594
2020-08-24,MSFT,204.5086212158203
2020-08-25,MSFT,207.16920471191406
2020-08-26,MSFT,211.64810180664062
2020-08-27,MSFT,216.84483337402344
2020-08-28,MSFT,219.07469177246094
2020-08-31,MSFT,215.8399200439453
2020-09-01,MSFT,217.5051727294922
2020-09-02,MSFT,221.69692993164062
2020-09-03,MSFT,207.9635009765625
2020-09-04,MSFT,205.04458618164062
2020-09-08,MSFT,193.95254516601562
2020-09-09,MSFT,202.21176147460938
2020-09-10,MSFT,196.5460968017578
2020-09-11,MSFT,195.26368713378906
2020-09-14,MSFT,196.58438110351562
2020-09-15,MSFT,199.80960083007812
2020-09-16,MSFT,196.23985290527344
2020-09-17,MSFT,194.19180297851562
2020-09-18,MSFT,191.7801055908203
2020-09-21,MSFT,193.8376922607422
2020-09-22,MSFT,198.50802612304688
2020-09-23,MSFT,191.97146606445312
2020-09-24,MSFT,194.4597625732422
2020-09-25,MSFT,198.890869140625
2020-09-28,MSFT,200.44122314453125
2020-09-29,MSFT,198.35494995117188
2020-09-30,MSFT,201.29299926757812
2020-10-01,MSFT,203.3314666748047
2020-10-02,MSFT,197.33087158203125
2020-10-05,MSFT,201.34088134765625
2020-10-06,MSFT,197.06288146972656
2020-10-07,MSFT,200.81448364257812
2020-10-08,MSFT,201.5322723388672
2020-10-09,MSFT,206.53753662109375
2020-10-12,MSFT,211.8873748779297
2020-10-13,MSFT,213.28465270996094
2020-10-14,MSFT,211.37057495117188
2020-10-15,MSFT,210.22213745117188
2020-10-16,MSFT,210.22213745117188
2020-10-19,MSFT,205.01583862304688
2020-10-20,MSFT,205.42738342285156
2020-10-21,MSFT,205.5709686279297
2020-10-22,MSFT,205.6570587158203
2020-10-23,MSFT,206.9394989013672
2020-10-26,MSFT,201.0537567138672
2020-10-27,MSFT,204.08755493164062
2020-10-28,MSFT,193.97169494628906
2020-10-29,MSFT,195.9240264892578
2020-10-30,MSFT,193.77073669433594
2020-11-02,MSFT,193.63670349121094
2020-11-03,MSFT,197.56056213378906
2020-11-04,MSFT,207.09263610839844
2020-11-05,MSFT,213.6961669921875
2020-11-06,MSFT,214.10769653320312
2020-11-09,MSFT,209.00672912597656
2020-11-10,MSFT,201.9437713623047
2020-11-11,MSFT,207.24575805664062
2020-11-12,MSFT,206.1833953857422
2020-11-13,MSFT,207.20750427246094
2020-11-16,MSFT,207.8965301513672
2020-11-17,MSFT,205.24554443359375
2020-11-18,MSFT,202.53965759277344
2020-11-19,MSFT,203.825439453125
2020-11-20,MSFT,201.87757873535156
2020-11-23,MSFT,201.60891723632812
2020-11-24,MSFT,205.20721435546875
2020-11-25,MSFT,205.216796875
2020-11-27,MSFT,206.52171325683594
2020-11-30,MSFT,205.40869140625
2020-12-01,MSFT,207.4621124267578
2020-12-02,MSFT,206.65606689453125
2020-12-03,MSFT,205.57180786132812
2020-12-04,MSFT,205.68695068359375
2020-12-07,MSFT,205.61978149414062
2020-12-08,MSFT,207.27017211914062
2020-12-09,MSFT,203.23049926757812
2020-12-10,MSFT,202.00233459472656
2020-12-11,MSFT,204.63145446777344
2020-12-14,MSFT,205.533447265625
2020-12-15,MSFT,205.4662322998047
2020-12-16,MSFT,210.40785217285156
2020-12-17,MSFT,210.54222106933594
2020-12-18,MSFT,209.74575805664062
2020-12-21,MSFT,213.58396911621094
2020-12-22,MSFT,214.8793487548828
2020-12-23,MSFT,212.0774688720703
2020-12-24,MSFT,213.7374725341797
2020-12-28,MSFT,215.85806274414062
2020-12-29,MSFT,215.08084106445312
2020-12-30,MSFT,212.71078491210938
2020-12-31,MSFT,213.4208221435547
2021-01-04,MSFT,208.88223266601562
2021-01-05,MSFT,209.0836944580078
2021-01-06,MSFT,203.66232299804688
2021-01-07,MSFT,209.45791625976562
2021-01-08,MSFT,210.734130859375
2021-01-11,MSFT,208.6903076171875
2021-01-12,MSFT,206.23388671875
2021-01-13,MSFT,207.5868377685547
2021-01-14,MSFT,204.4011688232422
2021-01-15,MSFT,204.04612731933594
2021-01-19,MSFT,207.68276977539062
2021-01-20,MSFT,215.26318359375
2021-01-21,MSFT,215.86770629882812
2021-01-22,MSFT,216.80799865722656
2021-01-25,MSFT,220.24314880371094
2021-01-26,MSFT,222.92987060546875
2021-01-27,MSFT,223.476806640625
2021-01-28,MSFT,229.26278686523438
2021-01-29,MSFT,222.57484436035156
2021-02-01,MSFT,229.95370483398438
2021-02-02,MSFT,229.81935119628906
2021-02-03,MSFT,233.16815185546875
2021-02-04,MSFT,232.2181854248047
2021-02-05,MSFT,232.40052795410156
2021-02-08,MSFT,232.65960693359375
2021-02-09,MSFT,233.9070281982422
2021-02-10,MSFT,232.99545288085938
2021-02-11,MSFT,234.59786987304688
2021-02-12,MSFT,235.07766723632812
2021-02-16,MSFT,233.83982849121094
2021-02-17,MSFT,234.8592987060547
2021-02-18,MSFT,234.46495056152344
2021-02-19,MSFT,231.75283813476562
2021-02-22,MSFT,225.5399169921875
2021-02-23,MSFT,224.34735107421875
2021-02-24,MSFT,225.57843017578125
2021-02-25,MSFT,220.2310791015625
2021-02-26,MSFT,223.49139404296875
2021-03-01,MSFT,227.87698364257812
2021-03-02,MSFT,224.92442321777344
2021-03-03,MSFT,218.8557586669922
2021-03-04,MSFT,218.0575408935547
2021-03-05,MSFT,222.74124145507812
2021-03-08,MSFT,218.69229125976562
2021-03-09,MSFT,224.83786010742188
2021-03-10,MSFT,223.52987670898438
2021-03-11,MSFT,228.05972290039062
2021-03-12,MSFT,226.7324981689453
2021-03-15,MSFT,225.8284454345703
2021-03-16,MSFT,228.61752319335938
2021-03-17,MSFT,227.97315979003906
2021-03-18,MSFT,221.89488220214844
2021-03-19,MSFT,221.53907775878906
2021-03-22,MSFT,226.96334838867188
2021-03-23,MSFT,228.4925079345703
2021-03-24,MSFT,226.45358276367188
2021-03-25,MSFT,223.45291137695312
2021-03-26,MSFT,227.4345703125
2021-03-29,MSFT,226.24200439453125
2021-03-30,MSFT,222.981689453125
2021-03-31,MSFT,226.75172424316406
2021-04-01,MSFT,233.08001708984375
2021-04-05,MSFT,239.5430145263672
2021-04-06,MSFT,238.3793182373047
2021-04-07,MSFT,240.34127807617188
2021-04-08,MSFT,243.5631561279297
2021-04-09,MSFT,246.0636749267578
2021-04-12,MSFT,246.12135314941406
2021-04-13,MSFT,248.60269165039062
2021-04-14,MSFT,245.81361389160156
2021-04-15,MSFT,249.5740966796875
2021-04-16,MSFT,250.76663208007812
2021-04-19,MSFT,248.84312438964844
2021-04-20,MSFT,248.38150024414062
2021-04-21,MSFT,250.61276245117188
2021-04-22,MSFT,247.33322143554688
2021-04-23,MSFT,251.16094970703125
2021-04-26,MSFT,251.5457000732422
2021-04-27,MSFT,251.9495849609375
2021-04-28,MSFT,244.822998046875
2021-04-29,MSFT,242.8513946533203
2021-04-30,MSFT,242.53407287597656
2021-05-03,MSFT,242.22628784179688
2021-05-04,MSFT,238.31195068359375
2021-05-05,MSFT,237.04246520996094
2021-05-06,MSFT,240.17774963378906
2021-05-07,MSFT,242.80337524414062
2021-05-10,MSFT,237.72531127929688
2021-05-11,MSFT,236.8116455078125
2021-05-12,MSFT,229.85821533203125
2021-05-13,MSFT,233.73406982421875
2021-05-14,MSFT,238.658203125
2021-05-17,MSFT,235.8018035888672
2021-05-18,MSFT,233.7821502685547
2021-05-19,MSFT,234.36048889160156
2021-05-20,MSFT,237.59945678710938
2021-05-21,MSFT,236.33663940429688
2021-05-24,MSFT,241.74452209472656
2021-05-25,MSFT,242.65065002441406
2021-05-26,MSFT,242.42897033691406
2021-05-27,MSFT,240.32748413085938
2021-05-28,MSFT,240.6841583251953
2021-06-01,MSFT,238.48634338378906
2021-06-02,MSFT,238.38990783691406
2021-06-03,MSFT,236.85719299316406
2021-06-04,MSFT,241.7541961669922
2021-06-07,MSFT,244.66534423828125
2021-06-08,MSFT,243.47006225585938
2021-06-09,MSFT,244.4532928466797
2021-06-10,MSFT,247.97177124023438
2021-06-11,MSFT,248.59835815429688
2021-06-14,MSFT,250.52630615234375
2021-06-15,MSFT,249.0514373779297
2021-06-16,MSFT,248.10670471191406
2021-06-17,MSFT,251.49990844726562
2021-06-18,MSFT,250.08287048339844
2021-06-21,MSFT,253.16757202148438
2021-06-22,MSFT,255.9437713623047
2021-06-23,MSFT,255.7124786376953
2021-06-24,MSFT,257.0812683105469
2021-06-25,MSFT,255.47149658203125
2021-06-28,MSFT,259.0382385253906
2021-06-29,MSFT,261.6216125488281
2021-06-30,MSFT,261.1396484375
2021-07-01,MSFT,261.814453125
2021-07-02,MSFT,267.6463928222656
2021-07-06,MSFT,267.6560363769531
2021-07-07,MSFT,269.84423828125
2021-07-08,MSFT,267.4247131347656
2021-07-09,MSFT,267.9259338378906
2021-07-12,MSFT,267.3283386230469
2021-07-13,MSFT,270.8565368652344
2021-07-14,MSFT,272.3313293457031
2021-07-15,MSFT,270.9046325683594
2021-07-16,MSFT,270.63470458984375
2021-07-19,MSFT,267.02947998046875
2021-07-20,MSFT,269.2562255859375
2021-07-21,MSFT,271.26129150390625
2021-07-22,MSFT,275.8305969238281
2021-07-23,MSFT,279.2332763671875
2021-07-26,MSFT,278.6356201171875
2021-07-27,MSFT,276.216064453125
2021-07-28,MSFT,275.90765380859375
2021-07-29,MSFT,276.1776123046875
2021-07-30,MSFT,274.64483642578125
2021-08-02,MSFT,274.55810546875
2021-08-03,MSFT,276.77520751953125
2021-08-04,MSFT,276.1871643066406
2021-08-05,MSFT,279.0887451171875
2021-08-06,MSFT,279.0309143066406
2021-08-09,MSFT,277.9416198730469
2021-08-10,MSFT,276.1197204589844
2021-08-11,MSFT,276.6113586425781
2021-08-12,MSFT,279.3682556152344
2021-08-13,MSFT,282.2987976074219
2021-08-16,MSFT,283.9857482910156
2021-08-17,MSFT,282.5204772949219
2021-08-18,MSFT,280.7916259765625
2021-08-19,MSFT,286.6251220703125
2021-08-20,MSFT,293.95574951171875
2021-08-23,MSFT,294.23577880859375
2021-08-24,MSFT,292.2752380371094
2021-08-25,MSFT,291.6860656738281
2021-08-26,MSFT,288.8658447265625
2021-08-27,MSFT,289.4743347167969
2021-08-30,MSFT,293.21209716796875
2021-08-31,MSFT,291.560546875
2021-09-01,MSFT,291.51220703125
2021-09-02,MSFT,290.85546875
2021-09-03,MSFT,290.8457946777344
2021-09-07,MSFT,289.918701171875
2021-09-08,MSFT,289.9476013183594
2021-09-09,MSFT,287.08880615234375
2021-09-10,MSFT,285.6014404296875
2021-09-13,MSFT,286.8376770019531
2021-09-14,MSFT,289.5419006347656
2021-09-15,MSFT,294.4000244140625
2021-09-16,MSFT,294.786376953125
2021-09-17,MSFT,289.6192321777344
2021-09-20,MSFT,284.2396240234375
2021-09-21,MSFT,284.7225036621094
2021-09-22,MSFT,288.3733215332031
2021-09-23,MSFT,289.31982421875
2021-09-24,MSFT,289.1170654296875
2021-09-27,MSFT,284.11407470703125
2021-09-28,MSFT,273.82806396484375
2021-09-29,MSFT,274.29168701171875
2021-09-30,MSFT,272.2828063964844
2021-10-01,MSFT,279.2174072265625
2021-10-04,MSFT,273.4321594238281
2021-10-05,MSFT,278.8890380859375
2021-10-06,MSFT,283.0903015136719
2021-10-07,MSFT,284.77081298828125
2021-10-08,MSFT,284.77081298828125
2021-10-11,MSFT,284.17205810546875
2021-10-12,MSFT,282.86822509765625
2021-10-13,MSFT,286.1808776855469
2021-10-14,MSFT,292.4007873535156
2021-10-15,MSFT,293.81085205078125
2021-10-18,MSFT,296.78564453125
2021-10-19,MSFT,297.6934814453125
2021-10-20,MSFT,296.9014892578125
2021-10-21,MSFT,300.1369934082031
2021-10-22,MSFT,298.5916442871094
2021-10-25,MSFT,297.5968322753906
2021-10-26,MSFT,299.5091552734375
2021-10-27,MSFT,312.1226806640625
2021-10-28,MSFT,313.26239013671875
2021-10-29,MSFT,320.28387451171875
2021-11-01,MSFT,318.1108093261719
2021-11-02,MSFT,321.7422790527344
2021-11-03,MSFT,322.5824890136719
2021-11-04,MSFT,324.93914794921875
2021-11-05,MSFT,324.5721435546875
2021-11-08,MSFT,325.4703674316406
2021-11-09,MSFT,324.4658508300781
2021-11-10,MSFT,319.49188232421875
2021-11-11,MSFT,321.0661926269531
2021-11-12,MSFT,325.20953369140625
2021-11-15,MSFT,324.58172607421875
2021-11-16,MSFT,327.9041442871094
2021-11-17,MSFT,328.1266784667969
2021-11-18,MSFT,330.2070007324219
2021-11-19,MSFT,331.98736572265625
2021-11-22,MSFT,328.81365966796875
2021-11-23,MSFT,326.7333984375
2021-11-24,MSFT,326.9559326171875
2021-11-26,MSFT,318.9927673339844
2021-11-29,MSFT,325.7174072265625
2021-11-30,MSFT,319.87322998046875
2021-12-01,MSFT,319.3797912597656
2021-12-02,MSFT,318.8088684082031
2021-12-03,MSFT,312.5389709472656
2021-12-06,MSFT,315.6158752441406
2021-12-07,MSFT,324.06292724609375
2021-12-08,MSFT,324.1112976074219
2021-12-09,MSFT,322.3018493652344
2021-12-10,MSFT,331.4359130859375
2021-12-13,MSFT,328.3976135253906
2021-12-14,MSFT,317.6962585449219
2021-12-15,MSFT,323.8016052246094
2021-12-16,MSFT,314.36761474609375
2021-12-17,MSFT,313.30340576171875
2021-12-20,MSFT,309.5394592285156
2021-12-21,MSFT,316.6802062988281
2021-12-22,MSFT,322.3985595703125
2021-12-23,MSFT,323.8403625488281
2021-12-27,MSFT,331.3488464355469
2021-12-28,MSFT,330.1876525878906
2021-12-29,MSFT,330.8649597167969
2021-12-30,MSFT,328.3202209472656
2021-12-31,MSFT,325.4175109863281
2022-01-03,MSFT,323.8984375
2022-01-04,MSFT,318.3444519042969
2022-01-05,MSFT,306.1239013671875
2022-01-06,MSFT,303.7049560546875
2022-01-07,MSFT,303.85980224609375
2022-01-10,MSFT,304.0823059082031
2022-01-11,MSFT,304.7693176269531
2022-01-12,MSFT,307.95263671875
2022-01-13,MSFT,294.9192199707031
2022-01-14,MSFT,300.1441955566406
2022-01-18,MSFT,292.8389892578125
2022-01-19,MSFT,293.4969482421875
2022-01-20,MSFT,291.82305908203125
2022-01-21,MSFT,286.43359375
2022-01-24,MSFT,286.7625427246094
2022-01-25,MSFT,279.1380310058594
2022-01-26,MSFT,287.09149169921875
2022-01-27,MSFT,290.12005615234375
2022-01-28,MSFT,298.26708984375
2022-01-31,MSFT,300.8989562988281
2022-02-01,MSFT,298.7509765625
2022-02-02,MSFT,303.2985534667969
2022-02-03,MSFT,291.484375
2022-02-04,MSFT,296.0223083496094
2022-02-07,MSFT,291.1940612792969
2022-02-08,MSFT,294.68701171875
2022-02-09,MSFT,301.1214294433594
2022-02-10,MSFT,292.5777587890625
2022-02-11,MSFT,285.4756774902344
2022-02-14,MSFT,285.4369201660156
2022-02-15,MSFT,290.72967529296875
2022-02-16,MSFT,290.3902282714844
2022-02-17,MSFT,281.88702392578125
2022-02-18,MSFT,279.1722412109375
2022-02-22,MSFT,278.9686279296875
2022-02-23,MSFT,271.7452087402344
2022-02-24,MSFT,285.629638671875
2022-02-25,MSFT,288.26690673828125
2022-02-28,MSFT,289.7018737792969
2022-03-01,MSFT,285.9786682128906
2022-03-02,MSFT,291.059326171875
2022-03-03,MSFT,286.919189453125
2022-03-04,MSFT,281.04345703125
2022-03-07,MSFT,270.4266662597656
2022-03-08,MSFT,267.4596252441406
2022-03-09,MSFT,279.724853515625
2022-03-10,MSFT,276.90338134765625
2022-03-11,MSFT,271.5513000488281
2022-03-14,MSFT,268.0317077636719
2022-03-15,MSFT,278.4158935546875
2022-03-16,MSFT,285.4356994628906
2022-03-17,MSFT,286.240478515625
2022-03-18,MSFT,291.2919616699219
2022-03-21,MSFT,290.0606384277344
2022-03-22,MSFT,294.8116149902344
2022-03-23,MSFT,290.38055419921875
2022-03-24,MSFT,294.8503723144531
2022-03-25,MSFT,294.44317626953125
2022-03-28,MSFT,301.2496643066406
2022-03-29,MSFT,305.8163146972656
2022-03-30,MSFT,304.31353759765625
2022-03-31,MSFT,298.9323425292969
2022-04-01,MSFT,300.0086364746094
2022-04-04,MSFT,305.3897705078125
2022-04-05,MSFT,301.4241027832031
2022-04-06,MSFT,290.3902282714844
2022-04-07,MSFT,292.203369140625
2022-04-08,MSFT,287.9372863769531
2022-04-11,MSFT,276.58349609375
2022-04-12,MSFT,273.48077392578125
2022-04-13,MSFT,278.87158203125
2022-04-14,MSFT,271.318603515625
2022-04-18,MSFT,271.987548828125
2022-04-19,MSFT,276.6221618652344
2022-04-20,MSFT,277.64996337890625
2022-04-21,MSFT,272.2687683105469
2022-04-22,MSFT,265.6949768066406
2022-04-25,MSFT,272.18157958984375
2022-04-26,MSFT,262.0009765625
2022-04-27,MSFT,274.60546875
2022-04-28,MSFT,280.8204650878906
2022-04-29,MSFT,269.07879638671875
2022-05-02,MSFT,275.81744384765625
2022-05-03,MSFT,273.209228515625
2022-05-04,MSFT,281.1598815917969
2022-05-05,MSFT,268.9139709472656
2022-05-06,MSFT,266.3736572265625
2022-05-09,MSFT,256.5324401855469
2022-05-10,MSFT,261.3027648925781
2022-05-11,MSFT,252.6249542236328
2022-05-12,MSFT,247.5832061767578
2022-05-13,MSFT,253.17770385742188
2022-05-16,MSFT,253.546142578125
2022-05-17,MSFT,258.70428466796875
2022-05-18,MSFT,246.92559814453125
2022-05-19,MSFT,246.01206970214844
2022-05-20,MSFT,245.44839477539062
2022-05-23,MSFT,253.31057739257812
2022-05-24,MSFT,252.30953979492188
2022-05-25,MSFT,255.1278839111328
2022-05-26,MSFT,258.41278076171875
2022-05-27,MSFT,265.54608154296875
2022-05-31,MSFT,264.2146301269531
2022-06-01,MSFT,264.7491455078125
2022-06-02,MSFT,266.8483581542969
2022-06-03,MSFT,262.416748046875
2022-06-06,MSFT,261.1824951171875
2022-06-07,MSFT,264.82696533203125
2022-06-08,MSFT,262.7957458496094
2022-06-09,MSFT,257.3340148925781
2022-06-10,MSFT,245.8662872314453
2022-06-13,MSFT,235.4384307861328
2022-06-14,MSFT,237.6055908203125
2022-06-15,MSFT,244.67092895507812
2022-06-16,MSFT,238.07211303710938
2022-06-17,MSFT,240.6766357421875
2022-06-21,MSFT,246.5951690673828
2022-06-22,MSFT,246.00233459472656
2022-06-23,MSFT,251.5709991455078
2022-06-24,MSFT,260.16204833984375
2022-06-27,MSFT,257.4311828613281
2022-06-28,MSFT,249.25799560546875
2022-06-29,MSFT,252.93162536621094
2022-06-30,MSFT,249.59812927246094
2022-07-01,MSFT,252.2707061767578
2022-07-05,MSFT,255.44866943359375
2022-07-06,MSFT,258.7140197753906
2022-07-07,MSFT,260.8423767089844
2022-07-08,MSFT,260.1232604980469
2022-07-11,MSFT,257.0619201660156
2022-07-12,MSFT,246.52711486816406
2022-07-13,MSFT,245.60385131835938
2022-07-14,MSFT,246.92559814453125
2022-07-15,MSFT,249.49124145507812
2022-07-18,MSFT,247.0908203125
2022-07-19,MSFT,252.22210693359375
2022-07-20,MSFT,254.88494873046875
2022-07-21,MSFT,257.3826599121094
2022-07-22,MSFT,253.0287628173828
2022-07-25,MSFT,251.54180908203125
2022-07-26,MSFT,244.8069610595703
2022-07-27,MSFT,261.1728210449219
2022-07-28,MSFT,268.6268310546875
2022-07-29,MSFT,272.83489990234375
2022-08-01,MSFT,270.1817932128906
2022-08-02,MSFT,267.0815124511719
2022-08-03,MSFT,274.5162048339844
2022-08-04,MSFT,275.6629333496094
2022-08-05,MSFT,274.94378662109375
2022-08-08,MSFT,272.42669677734375
2022-08-09,MSFT,274.3509521484375
2022-08-10,MSFT,281.01776123046875
2022-08-11,MSFT,278.9380798339844
2022-08-12,MSFT,283.6903381347656
2022-08-15,MSFT,285.2064208984375
2022-08-16,MSFT,284.46783447265625
2022-08-17,MSFT,283.7179260253906
2022-08-18,MSFT,282.5979309082031
2022-08-19,MSFT,278.682861328125
2022-08-22,MSFT,270.5020751953125
2022-08-23,MSFT,269.22625732421875
2022-08-24,MSFT,268.5931701660156
2022-08-25,MSFT,271.5733337402344
2022-08-26,MSFT,261.0941162109375
2022-08-29,MSFT,258.3088073730469
2022-08-30,MSFT,256.1077575683594
2022-08-31,MSFT,254.64683532714844
2022-09-01,MSFT,253.60476684570312
2022-09-02,MSFT,249.37803649902344
2022-09-06,MSFT,246.64138793945312
2022-09-07,MSFT,251.35508728027344
2022-09-08,MSFT,251.77381896972656
2022-09-09,MSFT,257.558837890625
2022-09-12,MSFT,259.69171142578125
2022-09-13,MSFT,245.4142608642578
2022-09-14,MSFT,245.63824462890625
2022-09-15,MSFT,238.97674560546875
2022-09-16,MSFT,238.35342407226562
2022-09-19,MSFT,238.13917541503906
2022-09-20,MSFT,236.1232147216797
2022-09-21,MSFT,232.7145233154297
2022-09-22,MSFT,234.69154357910156
2022-09-23,MSFT,231.71141052246094
2022-09-26,MSFT,231.25369262695312
2022-09-27,MSFT,230.2407989501953
2022-09-28,MSFT,234.7792205810547
2022-09-29,MSFT,231.30238342285156
2022-09-30,MSFT,226.82240295410156
2022-10-03,MSFT,234.4578399658203
2022-10-04,MSFT,242.3854217529297
2022-10-05,MSFT,242.69705200195312
2022-10-06,MSFT,240.3499298095703
2022-10-07,MSFT,228.12745666503906
2022-10-10,MSFT,223.26763916015625
2022-10-11,MSFT,219.5278778076172
2022-10-12,MSFT,219.85897827148438
2022-10-13,MSFT,228.12745666503906
2022-10-14,MSFT,222.5956573486328
2022-10-17,MSFT,231.3315887451172
2022-10-18,MSFT,232.2762451171875
2022-10-19,MSFT,230.30897521972656
2022-10-20,MSFT,229.98756408691406
2022-10-21,MSFT,235.80181884765625
2022-10-24,MSFT,240.7979278564453
2022-10-25,MSFT,244.1189727783203
2022-10-26,MSFT,225.28363037109375
2022-10-27,MSFT,220.83290100097656
2022-10-28,MSFT,229.7148895263672
2022-10-31,MSFT,226.072509765625
2022-11-01,MSFT,222.21585083007812
2022-11-02,MSFT,214.35641479492188
2022-11-03,MSFT,208.65908813476562
2022-11-04,MSFT,215.61277770996094
2022-11-07,MSFT,221.92367553710938
2022-11-08,MSFT,222.89755249023438
2022-11-09,MSFT,218.65135192871094
2022-11-10,MSFT,236.63937377929688
2022-11-11,MSFT,240.66160583496094
2022-11-14,MSFT,235.24668884277344
2022-11-15,MSFT,235.6557159423828
2022-11-16,MSFT,236.08544921875
2022-11-17,MSFT,236.03662109375
2022-11-18,MSFT,235.58734130859375
2022-11-21,MSFT,236.39796447753906
2022-11-22,MSFT,239.30838012695312
2022-11-23,MSFT,241.79885864257812
2022-11-25,MSFT,241.7109375
2022-11-28,MSFT,236.11474609375
2022-11-29,MSFT,234.7181396484375
2022-11-30,MSFT,249.1822967529297
2022-12-01,MSFT,248.7427978515625
